id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7.58086E+17,783633218,3/9/2021,"Chicago, IL",within an hour,100%,99%,f,Chicago Loop,11,13,"['email', 'phone']",t,t,Loop,41.87033,-87.62432,Entire rental unit,Entire home/apt,4,2 baths,2,$215.00 ,1,28,2,3,29,999,2,755.9,t,21,51,81,341,19,10,3,8/29/2022,12/10/2023,4.74,4.58,4.58,4.84,4.63,4.89,4.53,t,6,6,0,0,1.19
48307916,238889606,3/6/2017,"Chicago, IL",,,,f,Austin,1,1,"['email', 'phone']",t,t,Austin,41.89973,-87.75925,Entire rental unit,Entire home/apt,4,1 bath,3,$125.00 ,32,1125,32,32,1125,1125,32,1125,t,30,60,90,180,7,0,0,1/20/2021,8/16/2021,4.29,4.57,4.43,4.86,5,4.29,4.57,f,1,1,0,0,0.2
8.26846E+17,7931003,10/24/2012,"Chicago, IL",within an hour,100%,68%,t,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89768,-87.6216,Entire serviced apartment,Entire home/apt,2,1 bath,1,$150.00 ,32,1125,32,32,1125,1125,32,1125,t,12,42,72,347,1,1,0,8/11/2023,8/11/2023,5,5,5,5,5,5,5,f,72,72,0,0,0.23
8.45039E+17,19919662,11/12/2013,,within an hour,100%,100%,t,Irving Park,8,12,"['email', 'phone']",t,f,Irving Park,41.94663,-87.70783,Entire rental unit,Entire home/apt,4,1 bath,2,$77.00 ,2,1125,2,2,1125,1125,2,1125,t,10,29,44,300,309,28,3,2/16/2015,12/15/2023,4.86,4.86,4.8,4.96,4.96,4.83,4.88,t,8,8,0,0,2.87
9.40564E+17,11267702,3/26/2013,"Chicago, IL",within an hour,100%,100%,t,Wicker Park,1,3,"['email', 'phone', 'work_email']",t,t,West Town,41.91136,-87.67101,Entire condo,Entire home/apt,4,2 baths,2,$268.00 ,3,365,2,5,365,365,4,365,t,15,24,24,24,43,7,0,11/12/2017,10/17/2023,4.98,5,4.98,4.91,4.93,4.98,4.84,f,1,1,0,0,0.58
41395585,46394574,10/31/2014,"Chicago, IL",within an hour,100%,100%,f,Bronzeville,2,11,"['email', 'phone']",t,t,Grand Boulevard,41.80944,-87.61664,Entire rental unit,Entire home/apt,4,1 bath,2,$100.00 ,32,250,32,32,1125,1125,32,1125,t,30,60,90,365,29,0,0,1/2/2016,8/27/2022,4.38,4.62,4.38,4.79,4.83,4.57,4.36,f,2,2,0,0,0.3
9.68793E+17,204491990,11/2/2016,,within an hour,100%,100%,f,Legends South,1,3,"['email', 'phone']",t,t,Washington Park,41.79735419,-87.62637802,Entire rental unit,Entire home/apt,5,1 bath,3,$128.00 ,1,365,2,2,365,365,2,365,t,26,56,86,266,0,0,0,,,,,,,,,,f,1,1,0,0,
9.32035E+17,742074010,10/7/2020,"Chicago, IL",within an hour,100%,100%,f,Little Italy,25,36,"['email', 'phone']",t,t,Near West Side,41.87019,-87.65335,Private room in home,Private room,2,2 shared baths,1,$75.00 ,32,1125,32,32,1125,1125,32,1125,t,0,0,6,281,13,2,0,8/5/2021,9/4/2023,4.69,4.46,4.62,4.92,4.92,4.85,4.62,t,24,12,12,0,0.45
53221023,759640842,12/12/2020,"North Chicago, IL",within an hour,100%,94%,f,Logan Square,6,6,"['email', 'phone']",t,t,Hyde Park,41.8016954,-87.6036702,Entire rental unit,Entire home/apt,4,1 bath,2,$75.00 ,32,365,32,32,365,365,32,365,t,12,38,68,248,0,0,0,,,,,,,,,,f,5,5,0,0,
6.5508E+17,170811458,7/23/2016,"Chicago, IL",within a few hours,70%,100%,f,Bronzeville,1,3,"['email', 'phone']",t,t,Grand Boulevard,41.8189,-87.62186,Entire rental unit,Entire home/apt,4,2 baths,3,$203.00 ,1,365,2,2,365,365,2,365,t,0,0,0,0,10,10,0,6/25/2023,10/9/2023,4.82,5,4.73,4.91,4.73,4.64,4.73,t,1,1,0,0,1.69
20208487,362291515,3/28/2018,"Chicago, IL",within an hour,100%,100%,t,Irving Park,1,1,"['email', 'phone']",t,t,Irving Park,41.95384,-87.72547,Entire rental unit,Entire home/apt,10,2 baths,6,$246.00 ,3,29,2,3,1125,1125,2.7,1125,t,0,0,0,0,102,15,0,5/2/2018,11/7/2023,4.95,4.92,4.98,4.96,4.96,4.89,4.86,f,1,1,0,0,1.49
7.05221E+17,338766998,1/22/2018,"Chicago, IL",within an hour,100%,98%,t,North Park,1,1,"['email', 'phone']",t,f,North Park,41.98448,-87.73079,Entire rental unit,Entire home/apt,4,1 bath,2,$79.00 ,2,730,2,2,730,730,2,730,t,13,43,73,73,191,27,0,12/27/2018,11/7/2023,4.82,4.86,4.91,4.79,4.81,4.73,4.77,f,1,1,0,0,3.15
1.02604E+18,424626706,8/28/2018,"Chicago, IL",within an hour,100%,97%,t,Streeterville,31,36,"['email', 'phone']",t,t,Near North Side,41.89929,-87.61976,Entire rental unit,Entire home/apt,3,1 bath,1,$93.00 ,2,365,2,4,1125,1125,2.7,1125,t,0,0,0,0,12,12,1,8/30/2023,11/21/2023,4.85,4.69,5,4.92,5,5,4.62,f,20,18,2,0,3.24
9.1349E+17,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8925035,-87.6162826,Entire rental unit,Entire home/apt,4,2 baths,2,$176.00 ,32,1125,32,366,1125,1125,354.2,1125,t,1,31,61,336,0,0,0,,,,,,,,,,f,643,643,0,0,
931105,486071274,2/13/2019,"Skokie, IL",within an hour,100%,100%,f,Near South Side,42,45,"['email', 'phone']",t,t,Near North Side,41.90209,-87.63291,Entire home,Entire home/apt,12,3.5 baths,6,$591.00 ,2,365,2,2,1125,1125,2,1125,t,30,56,86,350,27,17,0,7/31/2022,10/22/2023,4.74,4.63,4.78,5,5,4.93,4.59,t,42,42,0,0,1.6
9.32691E+17,1033139691,5/25/2023,"Chicago, IL",within an hour,100%,100%,f,Old Town Triangle,5,7,"['email', 'phone']",t,t,Lincoln Park,41.91923,-87.63813,Entire rental unit,Entire home/apt,6,1 bath,2,$122.00 ,1,365,2,2,1125,1125,2,1125,t,0,0,0,0,9,9,0,8/26/2023,11/16/2023,4.3,4.1,4.2,4.4,4.4,4.8,4.3,t,4,4,0,0,2.35
7.24727E+17,21962774,1/3/2014,"Chicago, IL",within an hour,93%,100%,t,Loop,9,12,"['email', 'phone', 'work_email']",t,t,West Town,41.90175645,-87.66401381,Entire condo,Entire home/apt,14,3 baths,7,$389.00 ,1,365,2,3,1125,1125,2.4,1125,t,16,46,62,62,4,4,1,9/16/2023,12/10/2023,5,5,5,5,5,5,5,t,4,4,0,0,1.28
5.70186E+17,962342146,9/26/2022,"Chicago, IL",within an hour,100%,100%,f,Gold Coast,25,27,"['email', 'phone']",t,t,Near North Side,41.90177,-87.62599,Entire rental unit,Entire home/apt,2,1 bath,1,$80.00 ,2,365,2,4,365,365,3.6,365,t,5,14,44,318,17,17,3,8/27/2023,12/5/2023,4.94,5,5,5,5,4.94,4.94,t,2,2,0,0,4.47
8.56081E+17,91914734,10/7/2015,"Oak Park, IL",within an hour,100%,95%,f,Washington Park,17,19,"['email', 'phone']",t,t,Washington Park,41.78697164,-87.61723402,Private room in rental unit,Private room,2,2 shared baths,1,$40.00 ,5,730,5,5,730,730,5,730,t,30,60,90,269,2,2,1,10/31/2023,12/1/2023,4.5,5,4.5,5,5,4,4.5,f,4,0,4,0,1.22
9.48529E+17,171079711,7/23/2016,,within an hour,100%,100%,t,West Town,3,5,"['email', 'phone']",t,t,West Town,41.89106,-87.65138,Entire rental unit,Entire home/apt,6,2 baths,6,$435.00 ,2,30,2,2,1125,1125,2,1125,t,0,0,0,0,34,33,0,11/27/2022,11/12/2023,4.82,5,4.88,4.82,4.97,4.91,4.88,f,1,1,0,0,2.64
6.05222E+17,34142127,6/21/2014,"Chicago, IL",,,,f,Lake View,1,1,"['email', 'phone']",t,t,Lake View,41.946902,-87.6606754,Entire rental unit,Entire home/apt,8,2 baths,5,$144.00 ,32,365,32,32,365,365,32,365,t,19,49,79,259,0,0,0,,,,,,,,,,f,1,1,0,0,
26199959,919257254,5/17/2022,"Chicago, IL",within an hour,100%,91%,t,Lake View East,9,9,"['email', 'phone']",t,t,Uptown,41.96517,-87.65957,Entire rental unit,Entire home/apt,2,1 bath,1,$52.00 ,1,90,2,2,1125,1125,2,1125,t,21,51,81,171,56,47,3,7/28/2022,12/2/2023,4.79,4.84,4.73,4.84,4.91,4.82,4.64,f,7,7,0,0,3.3
6.91134E+17,181288466,8/18/2016,"Chicago, IL",within an hour,100%,100%,f,Bucktown,5,5,"['email', 'phone']",t,f,Logan Square,41.92214,-87.68344,Entire rental unit,Entire home/apt,5,1 bath,3,$80.00 ,32,1125,32,32,1125,1125,32,1125,t,7,37,67,143,80,4,1,3/1/2017,11/26/2023,4.81,4.78,4.98,4.9,4.81,4.99,4.75,f,4,4,0,0,0.97
6.35563E+17,360010135,3/22/2018,,within an hour,90%,94%,f,Lincoln Park,5,5,"['email', 'phone']",t,t,Lincoln Park,41.92846,-87.66367,Entire rental unit,Entire home/apt,8,1.5 baths,4,$200.00 ,2,365,2,2,365,365,2,365,t,27,57,87,193,11,11,0,6/11/2023,11/12/2023,5,5,5,5,4.82,5,4.82,f,5,5,0,0,1.73
8.67391E+17,99252214,11/22/2015,"Chicago, IL",within an hour,100%,28%,f,River North,34,74,"['email', 'phone']",t,f,Logan Square,41.92501,-87.69774,Entire rental unit,Entire home/apt,2,1 bath,1,$96.00 ,32,365,32,32,365,365,32,365,t,30,60,90,270,0,0,0,,,,,,,,,,f,34,34,0,0,
6.74585E+17,110092854,1/17/2016,"Washington, DC",,,,f,West Town,1,1,"['email', 'phone']",t,t,West Town,41.90935,-87.67369,Entire rental unit,Entire home/apt,2,1 bath,2,$100.00 ,32,365,32,32,365,365,32,365,f,0,0,0,0,1,0,0,11/17/2020,11/17/2020,5,5,5,5,5,5,5,f,1,1,0,0,0.03
16207508,131665878,4/5/2016,,,,,f,Uptown,1,1,"['email', 'phone']",t,f,Uptown,41.96915,-87.65819,Entire home,Entire home/apt,15,2.5 baths,8,$785.00 ,2,4,2,2,1125,1125,2,1125,t,0,0,0,0,12,0,0,9/4/2021,8/21/2022,4.83,4.75,4.5,5,5,4.67,4.67,f,1,1,0,0,0.43
9.06548E+17,355022971,3/9/2018,"Chicago, IL",within an hour,100%,100%,f,Lower West Side,5,6,"['email', 'phone']",t,t,Lower West Side,41.85074,-87.67691,Private room in guest suite,Private room,2,1 bath,1,$99.00 ,2,365,2,2,365,365,2,365,t,0,0,0,0,21,11,0,4/30/2022,10/8/2023,4.91,4.91,4.95,5,4.95,4.77,4.68,f,3,2,1,0,1.05
36454631,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.896218,-87.625711,Entire rental unit,Entire home/apt,2,1 bath,1,$123.00 ,32,1125,32,365,1125,1125,351.2,1125,t,0,0,25,300,1,1,0,3/12/2023,3/12/2023,5,5,5,5,5,5,5,f,643,643,0,0,0.11
8.17968E+17,126626154,3/17/2016,"Chicago, IL",within a day,80%,50%,f,Near North,16,105,"['email', 'phone']",t,t,Loop,41.88561,-87.6198,Entire serviced apartment,Entire home/apt,4,1 bath,1,$166.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,2,0,0,6/1/2022,7/18/2022,5,5,5,5,5,5,4.5,f,16,16,0,0,0.11
43346710,924843278,6/3/2022,,within a day,67%,92%,f,Woodlawn,2,4,['phone'],t,t,Woodlawn,41.7819,-87.61014,Entire loft,Entire home/apt,16,3 baths,3,$321.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,16,3,0,8/22/2022,6/4/2023,4.31,4.19,4.19,4.44,4.44,4.13,4.25,f,2,2,0,0,0.99
7.84E+17,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8772287,-87.6290111,Entire rental unit,Entire home/apt,2,1 bath,1,$83.00 ,32,1125,32,366,1125,1125,354.2,1125,t,26,56,86,361,0,0,0,,,,,,,,,,f,643,643,0,0,
6.23061E+17,783890583,3/10/2021,"Chicago, IL",within an hour,100%,49%,t,Chicago Loop,54,109,"['email', 'phone']",t,t,Loop,41.88583,-87.63251,Entire serviced apartment,Entire home/apt,2,1 bath,,$105.00 ,32,1125,32,32,1125,1125,32,1125,t,0,18,48,63,0,0,0,,,,,,,,,,f,51,51,0,0,
5.67412E+17,734141234,9/11/2020,,,,,f,Lower West Side,1,1,"['email', 'phone']",t,t,Lower West Side,41.85312037,-87.65597438,Shared room in rental unit,Shared room,4,1 shared bath,2,$145.00 ,32,365,32,32,1125,1125,32,1125,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,0,1,
8.52122E+17,453536458,11/21/2018,"Chicago, IL",within an hour,100%,100%,t,Logan Square,1,1,"['email', 'phone']",t,t,Logan Square,41.9292,-87.69591,Entire rental unit,Entire home/apt,2,1 bath,2,$92.00 ,2,14,2,2,14,14,2,14,t,13,28,28,28,105,24,0,5/29/2019,11/12/2023,4.96,4.95,5,4.94,4.99,4.93,4.93,t,1,1,0,0,1.89
52374426,518660254,5/2/2019,,,,,f,O'Hare,1,2,"['email', 'phone']",t,t,Ohare,41.97309,-87.84193,Entire condo,Entire home/apt,5,1.5 baths,3,$250.00 ,32,1125,32,32,1125,1125,32,1125,t,30,60,90,365,35,0,0,5/12/2019,10/24/2021,4.37,4.63,4.51,4.54,4.69,4.66,4.66,t,1,1,0,0,0.62
6.69363E+17,790998106,4/4/2021,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85567,-87.6239,Entire condo,Entire home/apt,6,2 baths,3,$149.00 ,2,365,2,2,1125,1125,2,1125,t,30,60,90,365,121,35,0,5/27/2021,11/12/2023,4.85,4.82,4.83,4.83,4.94,4.85,4.79,t,74,74,0,0,3.88
1.02523E+18,554925743,7/19/2019,"Chicago, IL",within an hour,100%,97%,t,Logan Square,1,1,"['email', 'phone']",t,t,Logan Square,41.92376,-87.72187,Entire rental unit,Entire home/apt,4,1 bath,2,$112.00 ,2,365,2,2,1125,1125,2,1125,t,0,0,0,0,63,17,1,7/17/2021,12/5/2023,4.88,4.77,4.94,4.78,4.95,4.63,4.7,t,1,1,0,0,2.14
8.48686E+17,486071274,2/13/2019,"Skokie, IL",within an hour,100%,100%,f,Near South Side,42,45,"['email', 'phone']",t,t,Near South Side,41.85478,-87.62448,Entire rental unit,Entire home/apt,6,1 bath,3,$149.00 ,2,365,2,2,1125,1125,2,1125,t,28,52,77,348,18,9,0,6/22/2022,9/3/2023,4.72,4.83,4.78,4.78,4.78,4.83,4.67,t,42,42,0,0,0.99
5.6726E+17,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.876791,-87.64762,Entire rental unit,Entire home/apt,2,1 bath,1,$90.00 ,32,1125,32,366,1125,1125,353.4,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
39952690,790570891,4/2/2021,"Chicago, IL",within an hour,92%,99%,f,West Town,3,5,['phone'],t,t,West Town,41.893482,-87.666161,Entire rental unit,Entire home/apt,4,1 bath,2,$100.00 ,2,30,2,2,1125,1125,2,1125,t,10,10,10,10,107,29,2,6/24/2021,11/28/2023,4.51,4.71,4.6,4.59,4.5,4.75,4.61,t,3,3,0,0,3.54
53715542,127335866,3/19/2016,"Chicago, IL",within an hour,100%,88%,t,Greater Grand Crossing,4,4,"['email', 'phone']",t,t,Greater Grand Crossing,41.75487,-87.6048,Entire rental unit,Entire home/apt,7,1 bath,3,$98.00 ,1,1125,2,2,1125,1125,2,1125,t,0,0,0,0,52,44,3,10/30/2022,11/26/2023,4.85,4.87,4.96,4.89,4.92,4.57,4.75,f,4,1,3,0,3.76
46744290,108152519,1/10/2016,"Chicago, IL",within an hour,100%,98%,t,Bridgeport,6,44,"['email', 'phone', 'work_email']",t,t,West Town,41.89591,-87.66415,Entire rental unit,Entire home/apt,9,2 baths,4,$164.00 ,2,1125,2,4,1125,1125,2.1,1125,t,0,0,0,0,184,43,3,7/19/2020,11/26/2023,4.82,4.82,4.76,4.9,4.92,4.85,4.81,t,2,2,0,0,4.42
7.53768E+17,73520482,6/26/2015,"Chicago, IL",within an hour,100%,99%,t,Near West Side,3,3,"['email', 'phone']",t,t,Near West Side,41.87691,-87.68536,Entire rental unit,Entire home/apt,6,1 bath,2,$107.00 ,2,30,2,2,1125,1125,2,1125,t,0,0,0,1,268,35,2,7/7/2018,12/5/2023,4.81,4.83,4.86,4.88,4.91,4.74,4.72,f,2,2,0,0,4.04
36179661,34534058,6/25/2014,"Chicago, IL",within an hour,100%,87%,f,Edgewater,3,5,"['email', 'phone']",t,t,Edgewater,41.98815,-87.67324,Private room in rental unit,Private room,2,1.5 baths,1,$96.00 ,2,365,2,2,365,365,2,365,t,6,9,30,30,3,3,0,9/10/2023,10/9/2023,5,5,4.67,4.67,4.67,5,5,f,1,0,1,0,0.9
9825135,10909578,3/13/2013,"Chicago, IL",within an hour,100%,90%,t,West Town,3,3,"['email', 'phone']",t,t,West Town,41.90483832,-87.67795214,Entire townhouse,Entire home/apt,8,2.5 baths,4,$296.00 ,1,365,2,3,1125,1125,2.8,1125,t,0,0,0,0,16,16,2,7/24/2023,12/1/2023,4.94,4.94,5,5,4.94,5,4.88,f,1,1,0,0,3.24
15256715,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,West Town,41.8952397,-87.6551692,Entire rental unit,Entire home/apt,2,1 bath,1,$93.00 ,32,1125,32,366,1125,1125,353.4,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
9.63709E+17,792542042,4/9/2021,,within a few hours,93%,99%,f,River North,73,100,"['email', 'phone', 'work_email']",t,f,Near West Side,41.88779996,-87.64156699,Entire rental unit,Entire home/apt,5,2 baths,2,$185.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,40,40,0,0,
9.263E+17,43372574,9/23/2014,"Chicago, IL",within a few hours,100%,91%,t,,1,1,"['email', 'phone']",t,t,Lake View,41.94846,-87.65892,Private room in rental unit,Private room,1,1 shared bath,1,$63.00 ,1,1125,2,2,1125,1125,2,1125,t,18,48,73,73,228,21,1,10/31/2016,12/6/2023,4.98,4.97,4.96,4.99,4.98,4.99,4.94,f,1,0,1,0,2.63
8.28955E+17,1053177598,7/18/2023,,within an hour,100%,100%,f,Lake View East,1,1,"['email', 'phone']",t,t,Lake View,41.93726,-87.65736,Entire home,Entire home/apt,15,3.5 baths,6,$547.00 ,1,365,2,4,1125,1125,3.5,1125,t,26,56,70,207,13,13,1,8/13/2023,11/26/2023,5,4.92,5,4.92,5,5,4.92,t,1,1,0,0,3.05
48878171,69469198,6/1/2015,"Chicago, IL",within an hour,100%,99%,f,Avondale,3,3,"['email', 'phone']",t,t,Avondale,41.9364446,-87.7121719,Entire rental unit,Entire home/apt,4,1 bath,1,$35.00 ,2,365,2,2,365,365,2,365,t,13,33,62,62,3,3,3,11/20/2023,12/13/2023,5,5,5,5,4.67,5,5,t,2,2,0,0,3
41299453,827565783,7/18/2021,,within an hour,100%,100%,t,Belmont Central,1,1,['phone'],f,t,Dunning,41.93973931,-87.78529656,Entire home,Entire home/apt,8,2 baths,5,$299.00 ,1,1125,2,2,1125,1125,2,1125,t,12,42,72,347,29,29,2,1/31/2023,11/24/2023,4.93,4.83,4.79,4.9,4.93,4.83,4.79,f,1,1,0,0,2.7
24747364,258964658,5/8/2017,"Chicago, IL",,,,f,,3,3,"['email', 'phone']",t,t,Lake View,41.93406,-87.64784,Entire rental unit,Entire home/apt,2,1 bath,2,$140.00 ,2,28,2,3,1125,1125,2.1,1125,t,4,22,46,81,127,2,1,11/15/2015,12/4/2023,4.61,4.76,4.56,4.83,4.91,4.96,4.64,f,3,3,0,0,1.29
50253086,66255831,5/11/2015,"Chicago, IL",within an hour,100%,58%,t,River North,19,147,"['email', 'phone', 'work_email']",t,t,Loop,41.8864623,-87.6201026,Entire rental unit,Entire home/apt,4,1 bath,1,$107.00 ,32,365,32,32,365,365,32,365,t,23,53,83,173,0,0,0,,,,,,,,,,f,19,19,0,0,
7.22392E+17,56011602,2/19/2015,"Chicago, IL",within an hour,100%,100%,t,Near North,4,5,"['email', 'phone']",t,t,Near North Side,41.90217,-87.63285,Entire rental unit,Entire home/apt,2,1 bath,1,$134.00 ,90,365,90,90,365,365,90,365,t,1,31,61,336,0,0,0,,,,,,,,,,t,1,1,0,0,
24561955,72918627,6/22/2015,"Chicago, IL",within an hour,100%,100%,f,Cityplace,19,73,"['email', 'phone']",t,t,Near North Side,41.88999,-87.63517,Entire rental unit,Entire home/apt,4,1 bath,2,$168.00 ,32,200,2,5,200,200,4.7,200,t,22,52,82,172,21,8,1,6/3/2022,11/25/2023,4.67,4.81,4.76,4.52,4.9,4.95,4.38,t,6,6,0,0,1.12
53930018,1029553102,5/14/2023,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.84114908,-87.65692961,Private room in home,Private room,1,1 bath,1,$33.00 ,32,365,32,32,1125,1125,32,1125,t,22,52,82,262,0,0,0,,,,,,,,,,t,61,0,61,0,
7.8799E+17,4617731,5/6/2012,"Chicago, IL",,,22%,f,Logan Square,1,9,"['email', 'phone']",t,t,Logan Square,41.92518,-87.69549,Entire rental unit,Entire home/apt,4,1 bath,2,$61.00 ,32,360,32,32,360,360,32,360,t,0,0,0,233,645,2,0,8/23/2012,8/17/2023,4.81,4.87,4.8,4.91,4.91,4.81,4.82,f,1,1,0,0,4.68
7.20889E+17,790998106,4/4/2021,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85388566,-87.62335772,Entire rental unit,Entire home/apt,12,3 baths,6,$446.00 ,2,365,2,2,1125,1125,2,1125,t,30,57,83,358,14,14,1,3/31/2023,11/29/2023,4.79,4.79,5,4.79,4.93,4.79,4.64,t,74,74,0,0,1.6
1.02156E+18,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near South Side,41.8635073,-87.6237509,Entire rental unit,Entire home/apt,2,1 bath,1,$141.00 ,32,1125,32,365,1125,1125,354.1,1125,t,0,0,0,218,0,0,0,,,,,,,,,,f,643,643,0,0,
6.30326E+17,734822179,9/13/2020,"Chicago, IL",within a few hours,75%,0%,f,Lower West Side,29,30,"['email', 'phone']",t,t,East Garfield Park,41.88324,-87.69476,Private room in home,Private room,2,1 shared bath,1,$38.00 ,32,1125,32,32,1125,1125,32,1125,t,30,60,90,365,1,0,0,4/16/2021,4/16/2021,5,5,5,5,5,5,5,f,29,1,28,0,0.03
7.71839E+17,53640139,1/27/2015,"Chicago, IL",within a day,100%,,f,,1,1,"['email', 'phone', 'work_email']",t,t,West Town,41.8911,-87.66947,Entire condo,Entire home/apt,8,3.5 baths,4,"$5,000.00 ",32,1125,32,32,1125,1125,32,1125,t,29,59,89,364,0,0,0,,,,,,,,,,f,1,1,0,0,
8.78889E+17,873619870,12/20/2021,"Chicago, IL",within an hour,100%,88%,t,Avondale,9,9,"['email', 'phone']",t,t,Lake View,41.93977,-87.65196,Entire rental unit,Entire home/apt,4,1 bath,2,$50.00 ,1,365,2,2,365,365,2,365,t,22,52,82,172,52,34,2,3/5/2022,12/10/2023,4.73,4.79,4.75,4.96,4.9,4.98,4.6,f,8,8,0,0,2.39
45304613,60146930,3/26/2015,"Chicago, IL",within an hour,96%,98%,t,Humboldt Park,5,5,"['email', 'phone']",t,t,West Town,41.90756,-87.68714,Entire rental unit,Entire home/apt,4,1 bath,2,$51.00 ,2,1125,2,28,1125,1125,6.7,1125,t,10,30,42,132,87,39,2,6/24/2021,12/3/2023,4.9,4.94,4.78,4.91,4.99,4.68,4.82,f,5,5,0,0,2.87
7.92576E+17,783890583,3/10/2021,"Chicago, IL",within an hour,100%,49%,t,Chicago Loop,54,109,"['email', 'phone']",t,t,Near West Side,41.88096907,-87.64564531,Entire serviced apartment,Entire home/apt,2,1 bath,1,$109.00 ,32,365,32,32,365,365,32,365,t,29,59,89,104,0,0,0,,,,,,,,,,f,51,51,0,0,
22307184,24532875,2/15/2014,"Oak Park, IL",within an hour,100%,100%,t,West Town,3,3,"['email', 'phone']",t,t,West Town,41.90030655,-87.69787241,Entire rental unit,Entire home/apt,6,1 bath,2,$93.00 ,2,180,2,2,180,180,2,180,t,14,44,71,147,48,48,3,2/19/2023,12/6/2023,4.73,4.77,4.63,4.88,4.9,4.6,4.67,f,3,3,0,0,4.75
9.38224E+17,21427523,12/19/2013,"Chicago, IL",within an hour,100%,99%,t,West Town,3,3,"['email', 'phone', 'work_email']",t,t,West Town,41.9096274,-87.6850205,Entire rental unit,Entire home/apt,5,1 bath,3,$258.00 ,2,120,2,28,1125,1125,10.5,1125,t,0,0,0,0,60,40,2,7/31/2022,11/25/2023,4.95,4.97,4.97,4.98,5,4.98,4.87,f,3,3,0,0,3.56
33753806,1006272646,2/27/2023,,within an hour,100%,97%,t,South Side,6,6,"['email', 'phone']",t,t,Chatham,41.7422509,-87.6104143,Entire home,Entire home/apt,6,2.5 baths,4,$199.00 ,32,365,32,32,365,365,32,365,t,0,0,0,258,0,0,0,,,,,,,,,,t,2,2,0,0,
7.16648E+17,380307874,5/17/2018,"Chicago, IL",within an hour,100%,100%,t,West Town,2,2,"['email', 'phone']",t,t,West Town,41.89346339,-87.68363719,Entire rental unit,Entire home/apt,5,1 bath,3,$142.00 ,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,24,24,6,5/23/2023,12/10/2023,4.88,4.92,5,5,4.96,4.96,4.8,f,2,2,0,0,3.43
5.9787E+17,357421611,3/15/2018,"Chicago, IL",within an hour,100%,100%,t,Chinatown,19,27,"['email', 'phone']",t,t,Armour Square,41.85311,-87.63203,Entire condo,Entire home/apt,16,2 baths,11,$299.00 ,2,365,2,3,99,1125,2.2,905.6,t,28,54,75,247,98,25,1,6/3/2019,12/2/2023,4.92,4.94,4.9,4.97,4.95,4.84,4.83,t,19,19,0,0,1.77
28283064,135306934,4/17/2016,"Chicago, IL",,,0%,f,River North,4,13,"['email', 'phone']",t,f,Loop,41.87371,-87.6298,Entire rental unit,Entire home/apt,4,2 baths,2,$210.00 ,32,1124,32,32,1124,1124,32,1124,t,0,0,0,0,1,0,0,1/28/2017,1/28/2017,5,5,5,5,5,5,5,f,4,4,0,0,0.01
